# kT Energy    Magnetism   Heat_Cap   Susceptability 
1.0	-4992.452452452452	2498.074074074074	0.025050447043640234	0.0016874949023097173
1.1	-4984.724724724725	2496.07007007007	0.04310932396836483	0.003264025878640494
1.2	-4971.71971971972	2492.6066066066064	0.06680055653473516	0.005900699498297096
1.3	-4950.102102102102	2486.770770770771	0.09959535525717092	0.010164782168786171
1.4	-4919.747747747748	2478.4644644644645	0.1396760908730021	0.015936075643783354
1.5	-4880.644644644644	2467.105105105105	0.2037551949903413	0.027268859249640034
1.6	-4818.806806806807	2448.578578578579	0.25248525302078856	0.04308047587126667
1.7	-4745.80980980981	2425.287287287287	0.3449871828733737	0.06846671343073629
1.8	-4647.491491491492	2391.743743743744	0.42203755331599224	0.11167754385460982
1.9	-4522.662662662663	2344.064064064064	0.5820110767074352	0.2386074284600179
2.0	-4362.11011011011	2276.7847847847847	0.6922266154041928	0.38651305880455034
2.1	-4150.338338338338	2165.3933933933936	0.8940127103649358	1.0034591537053998
2.2	-3865.5135135135133	1963.3613613613613	1.3310328152588597	3.6046745925104284
2.3	-3443.3433433433433	1375.7757757757759	1.9439762812516288	31.91375824063608
2.4	-3029.089089089089	538.992992992993	1.193629120166769	22.51374690539722
2.5	-2769.069069069069	314.74874874874877	0.9544127317227138	8.566095685435187
2.6	-2572.0160160160162	264.24624624624624	0.680699619367518	6.0572214404286475
2.7	-2412.4124124124123	184.97297297297297	0.6051500107012959	3.1858570081593105
2.8	-2278.714714714715	168.5185185185185	0.5076209726917578	2.0836344068936663
2.9	-2147.8558558558557	151.28528528528528	0.43197057905673775	1.7657952702624962
3.0	-2041.6296296296296	135.34734734734735	0.4015017222984301	1.4500578539166462
